mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8733816941579183,0.053145660726653436,0.1088546911875407,0.0006639014768242376,balanced_subsample,20,log2,2,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.7777777777777779,0.6481481481481481,0.9166666666666667,0.7808641975308642,0.10964394856994825,34
0.46416958173116046,0.044353380110238136,0.10940837860107422,0.0009839524649690426,balanced_subsample,40,sqrt,2,2,200,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7962962962962964,0.5925925925925926,0.875,0.7546296296296297,0.11899739289294449,37
0.5232963562011719,0.07033939489969138,0.11947099367777507,0.0020621593714812347,balanced_subsample,20,sqrt,2,2,200,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7962962962962964,0.5925925925925926,0.875,0.7546296296296297,0.11899739289294449,37
0.5076644420623779,0.04333345056480959,0.10996341705322266,0.00278806242619781,balanced_subsample,,sqrt,2,2,200,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7962962962962964,0.5925925925925926,0.875,0.7546296296296297,0.11899739289294449,37
0.5688722928365072,0.03218127606412722,0.11159276962280273,0.00019421355599555878,balanced_subsample,20,sqrt,2,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7777777777777779,0.5925925925925926,0.875,0.7484567901234568,0.11714172663177994,40
0.4847310384114583,0.04175044801802926,0.11325565973917644,0.0033167480490077076,balanced_subsample,40,sqrt,2,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7777777777777779,0.5925925925925926,0.875,0.7484567901234568,0.11714172663177994,40
0.5379570325215658,0.04714122235817252,0.12056859334309895,0.009570237176957715,balanced_subsample,,sqrt,2,5,200,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7777777777777779,0.5925925925925926,0.875,0.7484567901234568,0.11714172663177994,40
1.092473030090332,0.02386082719771338,0.10931022961934407,0.0008804608498305778,balanced_subsample,20,sqrt,2,2,400,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.7592592592592593,0.5925925925925926,0.875,0.742283950617284,0.11591550591490077,43
1.0300723711649578,0.038763434812921244,0.10924863815307617,0.0001546351119483396,balanced_subsample,40,sqrt,2,2,400,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.7592592592592593,0.5925925925925926,0.875,0.742283950617284,0.11591550591490077,43
0.886910597483317,0.04057765379872247,0.11250710487365723,0.0016098049650237096,balanced_subsample,,sqrt,2,2,400,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",0.7592592592592593,0.5925925925925926,0.875,0.742283950617284,0.11591550591490077,43
1.0415616035461426,0.03609387641545881,0.11153936386108398,0.0004909296177221642,balanced_subsample,40,sqrt,2,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.7407407407407408,0.5925925925925926,0.875,0.7361111111111112,0.11533880827811602,46
0.9536213874816895,0.0806280793183293,0.11043771107991536,0.0016485636544601688,balanced_subsample,,sqrt,2,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.7407407407407408,0.5925925925925926,0.875,0.7361111111111112,0.11533880827811602,46
1.0383937358856201,0.017278858947968042,0.11051034927368164,0.002019079105829626,balanced_subsample,20,sqrt,2,5,400,"{'class_weight': 'balanced_subsample', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400}",0.7407407407407408,0.5925925925925926,0.875,0.7361111111111112,0.11533880827811602,46
